f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
5.5078877889721785,5.442239071595452,6.0631741349286425,5.15040518606082,6.4184581784678665,4.8568548381360985,5.639646638556133,3.7038553065245017,5.618650163336459,3.72971698258,4.415775408401321,3.57823902845415,4.6021354651199795,5.302199672284081,3.994588471988343,5.303311174436984,7.004526639717712,5.424803990223484,4.926250981514604,4.079004213092787,0
4.051474130877755,5.35395269179081,2.4135145868551864,5.874493494584158,5.297405232382983,5.238399379008857,5.863166488778105,4.711803336026223,5.795573161129643,5.378812988538586,5.931402620412663,5.09033203549052,5.608359598840334,4.290069266169649,6.05459499504041,5.354142164851278,6.261503992329256,6.084813378277659,7.024927797786207,4.311618681843231,0
5.008359764812557,6.111104837074158,4.74166020206887,7.224381591827514,3.901688400870169,6.05840893013783,6.879823261811865,3.594137439963342,4.8073213185245,5.036861515016516,5.02999979932025,6.5431793084045,4.6891067344579325,3.861169334340258,5.892424091278377,6.0771037874367035,4.007042142076407,2.953700108828733,4.86898489362169,5.923288461574634,0
4.80331033142045,5.723639916955438,4.766901156705226,5.526025109131413,5.739914683264922,3.6380096034084324,5.234068687876599,2.3330402486858444,6.004312170502619,4.203262140689085,4.209518267065343,5.305986793806344,5.5545955085106895,5.0458388923749515,2.867087859769511,4.9551919744765245,3.662181588614134,4.442555325493016,6.460192425797109,5.236978031677626,0
4.185722294292605,3.0924970350487335,5.631491857931895,4.410251416661897,3.953125314115055,3.9633188229845473,4.368341470208803,4.161876072063772,4.70657197177265,5.16320591907055,6.227135471497292,4.909144845320106,5.917139730147787,6.325806825303634,5.2449290759165175,4.489735616927485,3.5062256083222905,5.282030295956121,4.619324474304361,5.764993744899628,0
5.104025218151641,2.636899410978855,6.473726982931549,5.102099519429135,5.60125518730779,4.020991657483682,4.175142943240121,5.426487265684672,7.224731372671321,5.6007045726288345,4.537767888954134,6.061937157070051,4.91015065076481,6.065799424356079,6.0580078553731935,3.7686582482233657,5.10762830843923,5.949786787928039,5.829651384086028,3.9573802110608636,0
3.6531713330810525,5.251907631008252,5.9408747265309065,3.639352234873285,5.523730903359618,6.072654708730299,3.3885227675267116,5.04383996608651,4.086104327686433,5.914742149029636,3.2633876224749794,4.683403543741684,4.504503133952228,3.6903265810302495,5.140865703061851,3.3606689511767582,4.740689407335759,5.984344721026393,5.26625632245117,6.409952428987688,0
6.810517207166774,6.393490804921251,3.3140672959396906,4.4730143759275265,2.089998963384737,4.514251229726698,5.565443109212028,6.277899749732233,5.958477092845176,2.6931892271582263,5.044670666246113,5.760702041770377,6.681672700236616,3.837465811703783,4.065696116202669,4.348406590599453,6.05032380707547,4.473315058564739,6.69921544998786,6.327952075643733,0
4.638329758893581,4.578864782374415,5.392149212506487,4.622960371185944,4.390073385634549,3.9034900329250872,5.293576523201131,6.018984570019433,6.256933127290299,5.790744365250954,4.811927814564382,6.3530073546573345,4.105088655993461,6.320351556740135,4.020246345975407,4.76443847421169,3.8553299653501134,4.886101629495018,5.693212174523694,6.131242288498555,0
6.182620786423602,5.466380404184543,4.081797224731634,3.851417145909191,5.16061879350223,5.365295413999275,4.441543365903291,5.5688395370504615,6.172034502519928,5.210978122540798,4.024903147013822,5.704818822912069,6.19333493793663,1.8142633878889103,5.785085072141134,5.188123158529674,4.712387143859273,2.760031493754649,4.829771907842334,3.9911969448853757,0
5.372474417816548,6.922713192905007,5.50832166256217,6.718964811562715,4.936417694343298,5.506289107718462,5.351566632052374,6.786669127900379,7.391881621540868,4.944363045148243,4.411834382126767,4.4308351856127715,4.431871195472748,5.035781588433604,5.209523665605906,3.7074835184927433,5.061369370129586,6.003829082883553,6.287146877011844,3.358780108529423,0
2.6489261502265804,4.2906224742153745,4.798023194060572,4.532638497434337,6.757820368238242,3.8986415254175566,6.403603776856782,4.971831920307584,3.733736084829098,4.697366115094061,5.876709795646162,4.9268413812373675,4.755164123633469,5.506271181315198,4.412986438102903,6.336509270514754,4.690929800550656,5.469040197342327,5.970451585173108,5.39829306745848,0
4.418575817082624,3.721975961200391,4.325062396501785,4.598088600643398,6.6374539718405465,4.394036403147687,5.4849098661951,5.893160708051865,2.6808203469535457,4.659368324820188,5.567005412773093,5.414972905232553,5.270185073937372,4.772514381252952,5.1107111529386575,6.084521919626864,6.481980747356665,4.475049107174665,3.941314486152609,5.772500997689014,0
3.45306156325949,5.64810024135103,5.309505840568025,5.843140027204858,3.2722210138668526,4.969520542533241,6.920623554394639,5.682750124575843,4.362805053594812,6.16690857104062,5.6783469654060745,4.291525253900702,5.718122761855549,5.353646728338601,5.178966984855451,4.567322194966787,4.868464105916058,6.544748970173037,5.153372237205035,4.741361422867379,0
3.9904593076849775,2.2310326407189143,3.7821656524510914,6.116240828053973,4.141936534391134,4.444879090353476,6.617143586918203,4.1702792191512215,3.9943435109961856,6.089922681490695,4.754489656781214,5.059156817922882,4.033953344794101,4.77498734432376,5.244326184835517,4.404880578230414,6.386731828623611,5.441549964635459,4.407098654065848,6.421818836277861,0
5.436718516901942,4.6043762574908715,3.6953439566530544,4.976744133546804,4.997761290186655,6.17041118364433,4.856412192873942,5.517358867555265,3.8573573377255252,4.846457014708858,3.890893665049985,4.001958129475417,4.215144522574188,4.463945892758835,6.478213165155585,5.908360233899705,5.5620615425912705,5.16738120702681,5.942753246550806,3.977744705755279,0
7.378779292117175,4.57854423618892,3.6017543337795117,4.464936839006855,2.892096016960069,4.4458941872888165,3.878466046118829,4.029285959549276,5.55061869569246,5.127491825499906,6.668068853474506,5.187301845244163,3.90670943131299,5.500207387139636,5.333538632858332,5.229875228741641,5.97994531969548,6.216586076342214,4.366596848757641,5.76383454804076,0
4.703114004056712,4.5389966965168,4.900904986374068,2.760981058882144,5.149671103510007,6.721902798710219,3.9306818847422687,5.170556453794548,5.197041879635129,6.043779100068585,5.148662000072602,4.24337880725715,5.561234781923655,4.296410791636017,4.827457657323846,4.327574779388891,3.924270923152071,4.012446500030577,4.7270839942648735,4.558892841753112,0
6.136943756240059,3.8802532508100063,5.931108340871637,3.970291410465439,5.222509630734258,5.813399971724934,5.1556791588280415,5.820628713637116,7.556502784485042,5.034547415788097,4.5190081289472355,6.951786195228506,3.0662617965724133,5.123439349350232,2.530718274136051,5.379767931099122,5.926441146499768,6.660605896659887,5.797936283056594,6.548910428921095,0
4.403708327879631,5.798669807154091,4.562873218720515,6.100772270469731,4.565457060031565,5.657416679457655,4.940666303941495,5.227691323009231,6.22315123019038,4.25783072310905,5.9454688176030865,5.095093019520652,4.619446627467478,3.7929015271600144,5.951677857255203,5.56019656754405,5.861596123814528,5.32651293016825,4.9318922877584255,3.065579891779195,0
6.81948824720905,4.95434073434176,6.654308999112249,5.012051509075045,4.333783690202866,3.7739762606019376,6.784223301390259,5.082288079380258,4.564938170661827,5.508461057826658,5.244601357435999,4.948782224317553,4.988124339995151,5.178078781366453,3.629935325306486,4.985552099816057,3.5723747283379517,6.539527567496958,4.970516734649055,3.5266705105346814,0
5.066011200574626,6.288009239220789,4.847565108757961,4.919326575790434,5.190434010960402,4.219218996326702,3.8850463235571278,5.344640124700114,3.0426203541058383,5.801006343274791,3.1745390014288097,5.46710886741452,5.28810941831883,5.611909634136305,5.85130301204878,4.874891581662809,3.4158862016437253,4.486045180536907,4.734518639053357,4.374937992390766,0
5.41158557752116,4.793244326596499,4.918985138990032,4.778341360324555,3.5099620122583906,3.7926206580381705,6.387205466031543,4.975862541201025,3.8173470213098675,6.024367514481215,3.7947735556927866,4.912722342048286,6.169414249844348,5.270326857252061,4.597827437004862,5.208371754735335,4.406639534133768,7.151616160417983,4.3562630380554825,5.881570050084814,0
4.0477901151159035,5.86459926706082,5.452286645561264,4.696527982077582,6.267814083737559,4.8585275692222485,4.939950234884688,3.5990344702116,5.401007329199051,3.6633436409629,4.053856321221652,5.903388597976804,5.359595270170162,5.200376045672857,5.2266606801480435,4.6414129304496,4.219727468850572,5.030163515830264,4.615726360841939,5.172166134181996,0
6.238437752132446,7.143989242244698,5.315517847549205,4.710309822488386,4.783787562068009,4.600787838011017,5.44310756715974,4.681903529399699,5.771965352901777,5.496463323719931,5.465876986147025,5.477721290074123,3.5487716391857647,6.4820999289078625,4.393848069128695,4.567170317927233,4.57275646123127,4.825201268067303,5.514597065057889,5.095087134720049,0
6.2846928468098895,4.950119936967475,4.08640738401818,4.842894511468317,5.049533675600618,7.123992824671175,3.312750520005381,3.329477169286359,5.518427462768649,3.667689672565172,3.500674151794146,6.678753013169778,5.062287762235414,5.336558851340905,5.224119073721484,3.7570342475260237,6.334028969376207,5.975665462975978,5.496256007438996,3.272931323624494,0
5.477371651539652,3.0988263378843515,3.5004129564255506,4.312931694810115,5.057925577325942,5.277236929312017,4.634895959023804,5.522085900872029,5.48707817035417,5.168771323917468,4.321811105905416,4.518820074993735,3.5453715286066636,4.874829804590513,4.982682807417372,6.261212068266581,4.356054514993824,5.5841779723796545,4.283992490253802,2.858643107360956,0
4.841363241871092,5.862218830671795,5.547708525825514,4.403980702772164,3.424917554297735,4.925799094173006,4.656225199149407,6.29978023523914,4.068281527889214,4.4068621168402755,2.014116627103622,5.8717726939132255,6.439248301314327,4.574363516439464,4.453797035239284,5.625056923166052,5.955425948536255,6.464023086623343,2.7433137906005793,6.671342831954395,0
4.025161189993277,6.545448525980669,4.264880164245441,5.338964570935316,4.154735904546257,5.4162557645782154,5.610546840296544,5.893539568042443,5.581411714640056,6.355521748472922,6.991205026221675,4.138264625108443,4.274231201131798,4.504681818032496,4.568931384877793,5.518683824115399,6.006200077115968,4.771682732279294,5.743291680304839,4.34326047731336,0
4.650253516350691,6.267524199561429,6.7764737957867265,4.351817534592835,4.540992316052533,4.076261421367775,6.5967888957021215,5.626801873097927,5.665242437818359,4.3512537206362065,5.439517488325532,4.991766715552892,5.736744574116146,4.198738199601551,5.240310263108457,4.812480221690335,5.628236338785874,5.71223411293497,5.693017269864585,4.541146446246946,0
3.1990064923173938,6.352241344975132,6.00848633001374,6.278191156672464,5.776625888174216,6.160375203572318,4.778657189025357,6.388690546860073,5.36082276729297,5.7264179351100335,3.624462088184412,5.408875132124893,5.171372487975845,4.795127711932129,6.319879022956346,5.065732707069174,4.987721685231833,6.178078841152988,6.1819204387611,5.944383421828839,0
5.528448393151242,3.634651502557794,3.1895610068741007,4.3507758129312055,2.555127564008092,4.648715507221144,4.120394308997491,4.968281107867992,6.2107338324492325,5.70775411258406,4.345763962590202,5.231110383602565,4.763751862259278,4.727672054243288,5.054279757070267,5.125730487466502,4.897938588748009,4.598145860615554,6.68810784795766,5.4878329517330675,0
5.783862993272607,4.6420823665182445,3.6696073261105937,6.363604304261103,4.927158989894129,5.397865243371389,4.20842466509108,4.976744866754739,3.762760068136558,5.5507574696031705,3.076661675983888,4.430976980507228,5.875727268843987,6.294455725450025,3.30943458393489,4.084585934842012,3.8826061624400197,5.837507594209691,3.3892885891320863,7.442057857308468,0
4.400187186103752,6.585634805855283,4.827848424728933,5.006043139496954,5.802126648877218,5.91289878035833,3.7592049650105523,6.481232792781938,4.436554269608322,6.548709241270104,3.9897612063442383,4.432745697107212,6.321119945619477,4.5967078777844845,6.859239663804317,4.8818617120348815,6.834641105612132,6.5344378586558785,6.288810391707571,2.9022431380845917,0
5.785721256411058,3.713531088338449,5.172553972692983,4.80677397601422,4.2475822804699135,4.81917819740684,3.671555559580229,4.5660120908918875,4.997507090167871,5.256299263441371,5.781290681780208,5.38002710472918,4.416715080985265,5.881066619472083,6.767780173075775,4.318613849987771,6.145613647896801,6.45881508713213,5.522329538139143,6.1094341588673355,0
5.56143231329836,5.405018209160383,4.816290167039417,5.229352900283022,5.037232096605154,6.851948141951568,5.901891224165099,6.604993935884671,5.32963338988761,4.137736228476616,5.607166226627428,5.785686999702275,6.060840748459665,4.4995551460866645,5.82606911184693,6.929946130902237,6.770003088786189,5.815360271562844,5.109230205427989,4.294974168814029,0
5.734689139656089,5.250568237815706,4.552890089690759,5.249283573272647,6.148933665740502,4.731213598158344,4.296373538603916,3.862382376902972,4.960145685378746,6.073245159771451,4.666549622783616,4.171004310486032,5.340463242033129,4.296085580709636,5.968411704422963,3.9030245849911176,4.112984853419453,4.201772080704861,4.378484269533226,4.43215784458065,0
7.262199583937626,6.648619574092747,5.989906541226013,5.161604630784549,5.469475869107395,4.623934027176718,4.182131277887448,5.279157540028793,5.049249681296874,5.021761197356883,6.004586642768878,3.2286578031669206,2.0261522947146773,3.5398609415598097,5.510217640990818,6.022494649248894,6.728710195880433,4.068559603382645,5.188533169380991,4.701579664115277,0
5.751729862952054,6.680587952097573,5.518377083202962,4.975224672179039,4.423869499608589,6.884380363185821,6.201610902888192,3.633555987986128,4.225979137034742,5.095531970999328,3.086180692002767,4.906870759349646,5.860306698249413,4.084409793820746,5.736843484857188,6.020634937092043,5.878718342120376,6.60270495297243,6.4333411083131695,5.851560345126535,0
5.7506487904562835,4.149451479155067,6.471444334328881,9.22985744534176,3.3680185049711415,5.197899361142546,4.848582710718569,4.36854053293436,5.888382777176618,5.209332342217091,4.022071146940032,5.7235013614084345,3.402394106716742,5.377544478760491,6.523866238099578,1.8525052547052936,5.734985836239034,5.374500998215022,6.142143031519498,4.243358868205516,0
